student_id,first_name,last_name,dob,district_id,grade,is_injected_duplicate,duplicate_of
968476565,Riley,Garcia,2010-03-27,D100041,11,False,
931426401,Abigail,Smith,2016-08-03,D100012,5,False,
956263770,Ella,Lopez,2019-10-13,D100030,2,False,
942778120,Carter,Brown,2009-03-19,D100026,12,False,
958680501,Liam,Lee,2019-10-15,D100033,1,False,
980775866,Sebastian,Lopez,2021-11-17,D100024,0,False,
940319575,Riley,Garcia,2015-08-09,D100030,6,False,
986462669,Logan,Lewis,2009-05-19,D100030,12,False,
962482497,Sebastian,Garcia,2014-06-22,D100004,7,False,
996426137,Wyatt,Gonzalez,2017-03-03,D100024,3,False,
920946899,Harper,Williams,2008-07-03,D100035,12,False,
993145776,Lucas,Garcia,2008-03-02,D100040,12,False,
937611141,Daniel,Rodriguez,2015-11-08,D100035,5,False,
925677809,Evelyn,Ramirez,2019-08-20,D100015,1,False,
988933026,Grace,Moore,2010-06-18,D100030,11,False,
936113965,Lucas,Perez,2021-12-26,D100027,0,False,
932254069,Layla,Anderson,2015-04-12,D100039,5,False,
964344244,Lily,Clark,2016-03-18,D100030,5,False,
996025690,Layla,Brown,2018-03-07,D100048,3,False,
901580279,Nora,Johnson,2008-02-05,D100030,12,False,
933829302,Henry,Martin,2020-06-07,D100030,1,False,
992984942,Ethan,Anderson,2010-05-26,D100024,10,False,
998767442,Zoey,Davis,2017-06-22,D100007,4,False,
966405152,Jackson,Garcia,2009-05-06,D100030,11,False,
939539535,Jacob,Johnson,2020-02-15,D100039,1,False,
969461535,Wyatt,Thomas,2018-12-10,D100048,3,False,
963714153,Benjamin,Moore,2021-10-19,D100015,0,False,
944116250,Abigail,White,2015-05-27,D100032,6,False,
953213363,Logan,Moore,2012-12-26,D100030,8,False,
962284536,Ava,Lee,2011-08-21,D100030,9,False,
909150816,Lucas,Taylor,2018-01-01,D100030,2,False,
997883827,Alexander,Clark,2018-12-02,D100011,2,False,
940178556,Jackson,Smith,2014-07-22,D100030,6,False,
950128845,Wyatt,Smith,2017-04-14,D100036,4,False,
900985590,Logan,Smith,2021-11-23,D100030,0,False,
904269339,Ethan,Lee,2020-12-20,D100010,0,False,
948617881,Alexander,Robinson,2019-09-14,D100041,2,False,
936870399,Noah,Martinez,2018-06-12,D100041,2,False,
908228089,Grace,Jackson,2019-02-02,D100045,1,False,
964665254,Isabella,Miller,2014-06-14,D100015,7,False,
755618048,Grace,Snachez,2012-02-11,D100049,8,True,940416146
967625095,Alexander,Garcia,2008-05-10,D100060,12,False,
722628066,Matthew,Jacskon,2012-10-26,D100060,8,True,962787095
953172744,Henry,Rodriguez,2014-02-12,D100030,6,False,
902525158,Wyatt,Taylor,2016-12-20,D100041,4,False,
981749955,Nora,Davis,2014-08-27,D100036,6,False,
961756010,Zoey,Sanchez,2013-11-04,D100051,7,False,
764287997,Evelyn,Davis,2018-03-10,D100059,3,True,922801778
919666156,Ethan,Smith,2012-06-09,D100036,8,False,
989570645,James,Rodriguez,2018-10-24,D100004,2,False,
988508568,Matthew,Harris,2012-06-20,D100015,9,False,
946259076,Sophia,Smith,2015-08-19,D100032,6,False,
912871649,Riley,Jones,2009-12-07,D100030,11,False,
958270947,Chloe,Lewis,2016-01-12,D100056,5,False,
904264582,Emma,Lewis,2015-11-08,D100034,6,False,
941640667,Sophia,Moore,2017-04-10,D100050,4,False,
925038682,Abigail,Clark,2016-09-11,D100045,5,False,
913426423,Isabella,Rodriguez,2010-02-12,D100015,10,False,
963651425,Zoey,Sanchez,2009-01-08,D100027,12,False,
999677083,Isabella,Thomas,2012-03-04,D100033,8,False,
912263141,Nora,White,2014-01-12,D100030,6,False,
965018990,Emily,Thomas,2013-12-20,D100032,7,False,
956945335,Riley,Brown,2015-06-16,D100057,6,False,
959748290,Harper,Robinson,2020-02-03,D100057,0,False,
948756785,Chloe,Perez,2019-08-12,D100036,1,False,
944224610,Olivia,Williams,2010-02-08,D100027,10,False,
937411091,Michael,Moore,2020-07-26,D100040,0,False,
972783709,Olivia,Brown,2020-02-14,D100056,1,False,
979693782,Henry,Garcia,2014-05-04,D100030,6,False,
919754621,Daniel,Robinson,2009-11-11,D100048,12,False,
926525042,Sophia,Jones,2012-03-03,D100032,8,False,
717644254,Etahn,Gonzalez,2020-04-08,D100039,1,True,970433169
921294308,David,Anderson,2021-12-10,D100001,0,False,
978962411,Jacob,Lewis,2008-06-11,D100030,12,False,
923707971,Amelia,Davis,2017-12-14,D100036,3,False,
928579585,Olivia,Wilson,2012-09-06,D100033,9,False,
935210178,Jackson,Jackson,2014-11-09,D100030,7,False,
907128796,Isabella,Jackson,2019-04-19,D100048,1,False,
950784198,Jackson,Perez,2014-04-13,D100015,6,False,
934694915,Grace,Hernandez,2015-01-27,D100032,5,False,
979874511,Sophia,Brown,2020-10-09,D100052,0,False,
929489211,Benjamin,Hernandez,2018-11-08,D100016,2,False,
928080150,David,Garcia,2015-01-15,D100030,6,False,
976684778,Sophia,Williams,2018-02-06,D100056,3,False,
955921652,Zoey,Jones,2015-05-19,D100004,6,False,
955386877,James,Jones,2012-09-13,D100056,8,False,
931395259,Daniel,Smith,2017-06-23,D100023,4,False,
797997522,Noha,Wilson,2016-04-20,D100007,5,True,943496261
988514473,Jacob,Harris,2019-07-23,D100030,1,False,
988224671,Sophia,Hernandez,2021-12-09,D100032,0,False,
988853928,David,Hernandez,2009-10-24,D100001,11,False,
939685420,Michael,Robinson,2012-08-01,D100032,8,False,
902331983,Lucas,Ramirez,2013-05-16,D100030,8,False,
756197649,Em,Martinez,2019-10-16,D100030,2,True,949608543
936633771,Benjamin,Martin,2016-05-05,D100034,5,False,
991410672,Ethan,Williams,2014-01-21,D100030,6,False,
918086392,Sebastian,Hernandez,2012-01-14,D100026,9,False,
901922418,Ethan,Hernandez,2010-01-20,D100056,11,False,
963160292,Sophia,Brown,2014-04-21,D100033,7,False,
933560476,Ella,White,2020-11-11,D100030,1,False,
958652779,Emma,Sanchez,2011-11-09,D100045,10,False,
959803132,Michael,Harris,2010-10-27,D100039,11,False,
974687793,Jacob,Taylor,2013-06-26,D100011,7,False,
970589751,Elijah,Taylor,2021-11-04,D100032,0,False,
965999725,Nora,Rodriguez,2020-09-23,D100036,1,False,
743496591,Elijah,Perze,2011-07-22,D100024,10,True,968771594
936834136,Amelia,Lopez,2016-05-12,D100055,5,False,
949293681,Abigail,Perez,2011-12-02,D100015,9,False,
957206002,Wyatt,Ramirez,2013-04-25,D100030,8,False,
971860049,Alexander,Martinez,2016-05-27,D100033,4,False,
951513440,Benjamin,Perez,2009-05-12,D100057,11,False,
938380817,Amelia,Thompson,2015-09-09,D100030,6,False,
997056023,Ava,Ramirez,2020-06-17,D100030,1,False,
990384225,Daniel,Lee,2020-09-18,D100015,1,False,
998174916,Michael,Rodriguez,2020-08-24,D100007,1,False,
986425150,Mason,Harris,2017-12-11,D100024,4,False,
924529385,David,Perez,2009-01-01,D100057,11,False,
912719132,Sebastian,Lee,2011-11-05,D100030,10,False,
921009021,Scarlett,Lewis,2021-08-06,D100050,0,False,
954973555,Michael,Williams,2021-06-22,D100032,0,False,
965569142,Lily,Anderson,2013-03-20,D100024,8,False,
914577372,Daniel,Rodriguez,2017-10-21,D100059,3,False,
987219395,Ella,Gonzalez,2015-11-22,D100026,5,False,
938945863,Emily,Davis,2011-03-01,D100041,10,False,
925527368,Mason,Perez,2017-04-22,D100052,3,False,
928381430,Noah,White,2010-05-07,D100060,11,False,
909763020,Lucas,Thomas,2010-04-23,D100030,11,False,
901406476,Carter,Thompson,2015-03-03,D100060,6,False,
972482900,Zoey,White,2011-01-09,D100057,9,False,
956842946,Lily,Wilson,2019-02-24,D100027,1,False,
971034025,Emma,Davis,2013-08-10,D100027,7,False,
960311128,Sophia,Moore,2020-08-12,D100027,0,False,
910006996,Jackson,Lewis,2012-05-07,D100004,9,False,
951565833,Isabella,Thomas,2013-08-16,D100007,8,False,
939179890,James,Thompson,2019-03-27,D100048,2,False,
920080097,Layla,Jones,2019-03-22,D100027,1,False,
744977492,Daniel,Wilson,2020-05-11,D100015,0,True,955480393
938225644,Logan,Jones,2009-07-14,D100036,12,False,
957816480,Amelia,Johnson,2010-05-11,D100030,11,False,
952060771,Noah,Lopez,2020-08-12,D100030,0,False,
921456054,Olivia,Wilson,2011-08-22,D100050,9,False,
990704719,Lucas,Ramirez,2012-07-08,D100059,9,False,
915114916,Liam,White,2012-03-22,D100056,8,False,
900613419,David,Smith,2021-05-10,D100001,0,False,
983760213,Ethan,Lee,2011-10-17,D100030,9,False,
930307140,Lucas,Jackson,2016-12-22,D100030,4,False,
925387511,Jackson,Thomas,2012-11-02,D100036,9,False,
957373931,Abigail,Martin,2019-06-13,D100035,1,False,
958119767,Matthew,Lopez,2016-09-26,D100039,5,False,
960207785,Mia,Anderson,2020-10-12,D100030,0,False,
971116002,Nora,Thompson,2020-09-01,D100041,0,False,
966046234,Michael,Brown,2011-09-27,D100036,10,False,
929655839,Abigail,Lee,2017-08-26,D100057,4,False,
971839963,Mason,Jackson,2017-07-18,D100036,3,False,
936318344,Michael,Davis,2020-01-20,D100023,1,False,
954754609,Evelyn,Robinson,2016-01-21,D100027,5,False,
972795975,Ella,Thompson,2021-07-16,D100030,0,False,
988097845,James,Miller,2010-02-19,D100052,11,False,
721332448,Henry,Lopez,2011-09-16,D100032,9,True,992775293
968016171,James,Jackson,2011-12-17,D100025,10,False,
930601783,Wyatt,Lee,2011-03-15,D100057,10,False,
965571049,Sebastian,Gonzalez,2020-11-13,D100030,0,False,
906071596,Emma,Lee,2010-01-10,D100056,10,False,
914478392,Nora,Johnson,2020-05-02,D100060,0,False,
989262834,Zoey,Harris,2020-03-10,D100027,1,False,
962359040,David,Harris,2014-07-22,D100027,6,False,
904583309,Chloe,Perez,2019-04-17,D100028,1,False,
916391881,Elijah,Thomas,2011-06-19,D100015,9,False,
912644569,Isabella,Anderson,2010-07-12,D100033,11,False,
904041502,Henry,Thomas,2011-05-11,D100024,9,False,
940200578,David,Ramirez,2014-08-23,D100015,6,False,
998009098,Matthew,Ramirez,2021-06-13,D100034,0,False,
977412583,Isabella,Wilson,2010-02-13,D100032,10,False,
949367207,Isabella,Hernandez,2014-02-05,D100030,6,False,
934052265,Matthew,Brown,2012-03-26,D100057,9,False,
938162084,Lily,Martinez,2011-09-19,D100048,9,False,
909466699,Ethan,Perez,2018-01-14,D100054,2,False,
901732504,Riley,Lee,2013-05-05,D100015,7,False,
912365978,Sophia,Lee,2015-12-08,D100027,6,False,
942332791,Abigail,Anderson,2017-11-03,D100024,3,False,
949274462,Emily,Moore,2011-10-12,D100048,10,False,
939894524,Ava,Harris,2020-12-23,D100027,1,False,
928141609,Noah,Robinson,2013-07-10,D100045,7,False,
920324039,Wyatt,Clark,2009-02-04,D100030,11,False,
944786121,Carter,Smith,2019-02-19,D100003,2,False,
973039694,Olivia,Sanchez,2011-12-19,D100039,9,False,
934222560,Emily,Jones,2020-08-08,D100027,1,False,
950218598,Riley,Jones,2015-02-19,D100024,5,False,
706054861,David,Wislon,2014-02-07,D100034,6,True,921366762
964250872,Layla,Moore,2016-11-14,D100048,4,False,
999275070,Riley,Williams,2016-04-18,D100024,4,False,
934596048,Riley,White,2019-02-09,D100028,2,False,
980364461,Amelia,Ramirez,2015-03-08,D100004,6,False,
904337135,Lucas,Thompson,2008-07-25,D100027,12,False,
971623564,Lily,Lopez,2009-05-14,D100027,12,False,
952379534,Noah,Johnson,2016-04-13,D100027,5,False,
961495408,Ella,Martin,2016-06-02,D100045,4,False,
789844789,Alexander,Martinze,2018-08-01,D100045,3,True,955303145
907749967,Layla,Rodriguez,2014-01-01,D100050,6,False,
939739418,Layla,Garcia,2015-02-24,D100030,6,False,
949339095,Sebastian,Rodriguez,2021-08-03,D100026,0,False,
918997156,Riley,Williams,2020-09-05,D100041,0,False,
927619161,Elijah,Williams,2018-10-16,D100030,3,False,
913087255,Mason,Lee,2021-09-17,D100041,0,False,
980369225,Nora,Brown,2014-11-20,D100032,6,False,
912373467,Wyatt,Johnson,2016-08-17,D100038,5,False,
943140096,Elijah,Williams,2013-10-27,D100027,7,False,
992307273,Harper,Garcia,2018-10-19,D100005,2,False,
958491067,Logan,Hernandez,2010-08-04,D100030,10,False,
936273612,Daniel,Jones,2020-08-02,D100035,0,False,
925094928,Michael,Robinson,2018-05-05,D100030,2,False,
950855497,Logan,Miller,2012-06-04,D100060,8,False,
926311616,Abigail,Lee,2018-12-24,D100060,3,False,
920153523,David,Rodriguez,2012-08-26,D100038,9,False,
968599263,Liam,Ramirez,2009-03-04,D100037,12,False,
957509672,Daniel,Miller,2013-01-24,D100036,8,False,
918623378,Lily,Anderson,2017-01-17,D100004,4,False,
941085158,Benjamin,Wilson,2009-11-19,D100039,11,False,
705069178,Chloe,Taylro,2012-01-26,D100030,9,True,947101934
959005384,Ava,Brown,2019-08-19,D100052,2,False,
925017180,Scarlett,White,2019-06-17,D100036,1,False,
904750739,Abigail,Miller,2014-10-27,D100024,7,False,
957565422,Isabella,Brown,2015-11-13,D100015,5,False,
907638775,Emily,Lopez,2017-08-12,D100052,3,False,
916360176,Zoey,Clark,2012-05-25,D100007,9,False,
935477606,Grace,White,2010-05-05,D100030,11,False,
917328099,Daniel,Williams,2013-09-10,D100030,7,False,
901604117,Layla,White,2014-11-25,D100030,6,False,
907092613,Carter,Brown,2012-09-22,D100004,9,False,
963055819,Lucas,Lewis,2011-05-21,D100030,9,False,
944729065,Matthew,Wilson,2011-12-17,D100001,9,False,
939032491,Sebastian,Taylor,2010-11-25,D100024,11,False,
918073112,Riley,Harris,2009-04-05,D100045,12,False,
917699738,Jacob,White,2016-01-16,D100030,4,False,
958760497,Zoey,Davis,2019-06-14,D100006,1,False,
983387496,Ella,Harris,2014-06-08,D100036,6,False,
958302851,Riley,Brown,2020-04-15,D100030,1,False,
900819681,Olivia,Anderson,2011-11-17,D100045,10,False,
955250295,Benjamin,Jackson,2010-08-15,D100050,11,False,
960731538,Liam,Martin,2015-06-10,D100056,6,False,
966541498,Carter,Lopez,2010-01-27,D100007,11,False,
929361624,Daniel,Lopez,2017-04-23,D100015,4,False,
961688300,Mason,Perez,2018-08-19,D100041,3,False,
991693322,Ella,Lee,2018-12-22,D100007,2,False,
973487129,Olivia,Lopez,2018-05-06,D100026,3,False,
931776194,Matthew,Perez,2011-01-22,D100015,10,False,
954489130,Riley,Jackson,2012-06-17,D100036,8,False,
976922362,Benjamin,Jackson,2016-02-26,D100059,5,False,
909917249,Henry,Gonzalez,2010-03-17,D100024,11,False,
921158864,Jackson,Wilson,2009-11-21,D100036,11,False,
998011888,Logan,Jones,2014-11-13,D100023,7,False,
936243864,Jacob,Lewis,2012-07-21,D100048,9,False,
938770156,Scarlett,Harris,2013-07-24,D100053,7,False,
900549327,Isabella,Jackson,2009-01-19,D100030,12,False,
978864635,Ethan,Gonzalez,2018-02-26,D100015,3,False,
982433280,James,Sanchez,2016-12-02,D100015,5,False,
979833067,Nora,Taylor,2017-03-16,D100019,3,False,
921797040,Emma,Lee,2016-07-15,D100015,5,False,
946841186,Liam,Miller,2016-07-19,D100015,4,False,
933111084,Grace,Anderson,2012-03-21,D100030,8,False,
984421856,Scarlett,White,2016-05-22,D100032,4,False,
970777844,Henry,Gonzalez,2015-01-08,D100027,6,False,
976058878,Emma,Jones,2008-10-09,D100030,12,False,
921231476,Emily,Clark,2009-12-01,D100033,12,False,
968083823,Olivia,Miller,2010-06-22,D100024,10,False,
967173535,Wyatt,Rodriguez,2014-05-24,D100045,6,False,
959154405,Logan,Moore,2009-07-07,D100024,11,False,
984661928,Sophia,White,2019-06-09,D100011,1,False,
966115909,Jacob,Anderson,2012-01-09,D100007,9,False,
709206859,Noah,Sacnhez,2020-03-22,D100015,1,True,960593147
930716545,Wyatt,Wilson,2015-04-20,D100045,5,False,
951378191,Harper,Rodriguez,2009-07-06,D100032,11,False,
908422837,Ethan,Jackson,2010-03-22,D100036,11,False,
981017461,Evelyn,Ramirez,2009-01-01,D100023,12,False,
963608505,Mia,Williams,2013-02-06,D100052,8,False,
984016709,Ella,Rodriguez,2016-11-21,D100030,4,False,
989990620,Sophia,Jones,2018-11-18,D100005,2,False,
944358004,Ethan,Jones,2019-08-03,D100060,1,False,
982726968,Mason,Thompson,2020-06-02,D100025,1,False,
909005023,Ava,Sanchez,2013-10-20,D100005,8,False,
958507638,Harper,Brown,2013-07-16,D100015,7,False,
979946635,Carter,Lopez,2014-12-13,D100036,6,False,
961019018,Alexander,Clark,2009-02-24,D100027,11,False,
909909268,Scarlett,Miller,2020-04-09,D100059,0,False,
951970828,Mia,Ramirez,2021-03-06,D100041,0,False,
905302303,Riley,Clark,2011-01-18,D100032,9,False,
929998971,Daniel,Wilson,2019-12-25,D100039,1,False,
949397792,Daniel,Lewis,2010-03-10,D100060,10,False,
986697877,Olivia,Gonzalez,2013-10-16,D100035,7,False,
984074566,Chloe,Miller,2015-04-24,D100027,6,False,
941680795,Jackson,Jones,2011-03-03,D100026,10,False,
952045062,Logan,Smith,2020-02-25,D100030,0,False,
932175463,Noah,Robinson,2009-03-05,D100030,12,False,
901775480,Evelyn,Ramirez,2017-03-05,D100058,4,False,
912196517,Elijah,Thomas,2008-01-16,D100036,12,False,
932704104,Harper,Gonzalez,2014-06-06,D100026,6,False,
944599755,Mason,Jones,2009-11-01,D100036,11,False,
979354935,Matthew,Brown,2011-08-18,D100045,10,False,
968227911,Emily,Moore,2013-10-27,D100009,8,False,
972624888,Emily,Martin,2018-03-13,D100024,2,False,
997747567,Jackson,Johnson,2017-05-20,D100005,3,False,
998871154,Matthew,Ramirez,2020-03-06,D100023,0,False,
984013212,Wyatt,Clark,2011-12-10,D100027,9,False,
970623177,Michael,Johnson,2010-01-26,D100039,11,False,
916360912,Jackson,Smith,2018-06-04,D100030,2,False,
723358515,Masen,Wilson,2016-02-13,D100045,4,True,978250214
961019274,David,Sanchez,2011-05-15,D100060,10,False,
954278181,Benjamin,Perez,2020-07-09,D100039,1,False,
939783565,Elijah,Perez,2016-02-11,D100023,4,False,
986852674,Michael,Thompson,2009-11-25,D100007,11,False,
935885764,Emily,Ramirez,2011-06-22,D100032,10,False,
964225104,Jackson,Miller,2016-12-17,D100036,4,False,
925146425,Harper,Smith,2014-06-02,D100001,6,False,
999509910,Benjamin,Perez,2013-01-21,D100035,8,False,
927943822,Daniel,Hernandez,2011-11-27,D100060,9,False,
929926106,Scarlett,Harris,2015-03-03,D100045,5,False,
927147266,James,Sanchez,2008-02-11,D100001,12,False,
947487876,Zoey,Thompson,2013-04-04,D100057,8,False,
916650402,Daniel,Smith,2019-04-23,D100041,1,False,
908522621,Grace,Rodriguez,2008-02-04,D100036,12,False,
935687840,Scarlett,Wilson,2013-04-02,D100004,7,False,
963910962,Mia,Thomas,2020-04-26,D100037,0,False,
978382816,Ava,Johnson,2018-04-25,D100045,3,False,
923318004,Riley,Wilson,2013-11-09,D100024,7,False,
914083831,Mason,White,2012-05-01,D100006,9,False,
961196184,Isabella,Wilson,2010-11-18,D100024,11,False,
983307188,Isabella,Williams,2010-03-13,D100059,10,False,
964515432,Lily,Brown,2012-09-06,D100030,9,False,
925279951,Logan,Johnson,2016-07-22,D100032,4,False,
978341756,David,Jones,2016-09-24,D100030,4,False,
927069349,Elijah,White,2009-10-24,D100001,12,False,
988272934,Jacob,Lewis,2016-08-26,D100030,4,False,
901626337,Riley,Lewis,2020-09-05,D100045,0,False,
928554784,Emma,Jones,2018-12-24,D100042,2,False,
964595119,Lucas,Davis,2013-11-16,D100048,8,False,
970595496,Carter,Lewis,2021-02-17,D100030,0,False,
934117482,Alexander,Perez,2020-05-18,D100045,0,False,
947210670,Michael,Sanchez,2011-11-07,D100036,10,False,
926399186,Lily,Gonzalez,2009-01-06,D100015,11,False,
902617017,Sebastian,Gonzalez,2012-05-26,D100002,8,False,
939249012,James,Lee,2019-06-09,D100027,1,False,
982144850,Sophia,Clark,2008-03-16,D100041,12,False,
939919905,Henry,Miller,2013-11-11,D100034,7,False,
933125518,Ava,Smith,2018-09-25,D100045,3,False,
958295889,Elijah,Davis,2015-12-24,D100037,5,False,
917460438,Sophia,Wilson,2020-12-18,D100060,0,False,
944927044,Noah,Rodriguez,2013-10-15,D100015,8,False,
931253706,Matthew,Johnson,2010-12-24,D100026,10,False,
981436020,Lucas,Williams,2021-06-16,D100048,0,False,
906171582,Isabella,Jones,2012-06-05,D100007,8,False,
917192762,Lily,Jackson,2019-05-21,D100048,2,False,
950044952,Zoey,Hernandez,2011-08-20,D100032,9,False,
944450120,Sebastian,Johnson,2011-06-25,D100038,9,False,
975291242,Zoey,Thomas,2013-05-10,D100032,7,False,
977898542,Harper,Ramirez,2018-06-12,D100045,2,False,
927074367,Nora,Moore,2017-11-18,D100006,3,False,
944053522,Emily,Taylor,2011-11-15,D100034,9,False,
962307924,Scarlett,Lopez,2018-08-12,D100024,3,False,
984290604,Emma,Thomas,2020-09-19,D100004,0,False,
947147751,David,Harris,2021-04-14,D100045,0,False,
920671207,Amelia,Wilson,2016-05-05,D100024,5,False,
964312637,Amelia,Brown,2017-07-18,D100030,4,False,
996788492,Nora,Perez,2017-05-07,D100057,4,False,
951967645,Grace,Lee,2015-06-26,D100015,5,False,
966220797,Layla,Johnson,2011-11-11,D100024,9,False,
993206756,Lily,Moore,2011-02-27,D100057,10,False,
995436495,Mason,Harris,2012-10-27,D100045,9,False,
969007070,Michael,Smith,2011-10-12,D100045,9,False,
908574220,Chloe,Jackson,2011-07-24,D100025,10,False,
940017274,Olivia,Brown,2015-04-12,D100050,5,False,
905558810,Jacob,Gonzalez,2011-10-26,D100023,10,False,
974002315,Matthew,Harris,2009-08-25,D100027,11,False,
932555501,Chloe,Johnson,2017-09-27,D100038,3,False,
907808171,Chloe,Lopez,2015-02-24,D100027,6,False,
902681710,David,Ramirez,2020-12-11,D100001,0,False,
987826771,Scarlett,Wilson,2010-07-15,D100045,11,False,
910445517,Mason,Davis,2009-02-21,D100026,11,False,
924868469,Layla,Ramirez,2016-01-19,D100015,4,False,
978834948,Ava,Sanchez,2016-08-02,D100027,5,False,
928950351,Emma,Jackson,2013-01-08,D100030,7,False,
939830498,Elijah,Martin,2018-11-13,D100048,3,False,
999135613,Emily,Lopez,2009-05-05,D100004,12,False,
912341986,Lily,Harris,2011-01-03,D100045,10,False,
945888256,Ava,Wilson,2019-06-08,D100039,1,False,
912815899,Ethan,Martin,2018-03-03,D100030,3,False,
954423179,Ella,Miller,2012-08-16,D100045,8,False,
966152623,Ava,Miller,2014-11-04,D100007,6,False,
991682583,Grace,Miller,2012-05-27,D100017,8,False,
979957047,Mason,White,2021-08-14,D100043,0,False,
916480121,Evelyn,Ramirez,2008-08-07,D100053,12,False,
917842850,Abigail,Sanchez,2019-12-07,D100027,2,False,
909496099,Mason,Sanchez,2016-10-03,D100007,4,False,
983601431,Benjamin,Thompson,2017-10-07,D100036,3,False,
945802066,Michael,Gonzalez,2018-06-01,D100016,3,False,
945489284,Sebastian,Martin,2015-11-05,D100027,5,False,
937783984,Grace,Ramirez,2014-09-02,D100024,7,False,
967759782,Isabella,Davis,2012-09-16,D100030,9,False,
916898298,Benjamin,Jackson,2016-12-08,D100027,4,False,
947361180,Ava,Brown,2019-11-27,D100025,2,False,
946394693,Henry,Taylor,2020-04-07,D100030,1,False,
928513981,Jacob,Anderson,2013-06-08,D100057,8,False,
946889019,Zoey,Thomas,2014-04-15,D100059,6,False,
988144718,Nora,Lee,2016-03-05,D100007,5,False,
986975325,Mia,Brown,2020-06-04,D100045,0,False,
953893807,Carter,Lopez,2010-06-27,D100007,10,False,
995973108,Scarlett,Sanchez,2015-01-04,D100016,6,False,
965237238,Sophia,Jackson,2016-05-13,D100045,4,False,
990696551,Alexander,Jones,2019-05-09,D100048,1,False,
908903982,Matthew,Taylor,2015-02-12,D100015,6,False,
971665458,Daniel,Wilson,2017-05-26,D100030,3,False,
984322779,Ella,Perez,2008-01-19,D100026,12,False,
916671501,Harper,Lopez,2015-07-10,D100015,6,False,
937128835,Noah,Clark,2016-12-27,D100014,5,False,
749204437,Wyatt,Smtih,2019-03-05,D100025,2,True,980551384
911268558,David,Sanchez,2010-11-22,D100038,10,False,
936581749,Noah,Taylor,2018-08-20,D100030,3,False,
934061166,Ella,Moore,2009-02-12,D100036,11,False,
921922260,David,Martinez,2019-10-25,D100011,2,False,
969549097,Mia,Clark,2019-02-10,D100041,1,False,
906492068,Zoey,Hernandez,2019-05-06,D100027,1,False,
984901289,James,Lewis,2009-09-03,D100030,12,False,
966836594,Scarlett,Garcia,2017-08-21,D100060,3,False,
932631263,Carter,Lee,2019-02-15,D100030,1,False,
939780810,Ava,Harris,2020-11-26,D100015,1,False,
918243469,Wyatt,Jackson,2009-12-10,D100027,11,False,
920840549,Scarlett,Robinson,2021-07-27,D100023,0,False,
756864620,Sebastian,Martin,2017-01-05,D100015,4,True,982849645
780321101,Chloe,Taylro,2020-11-02,D100032,0,True,982369496
952956348,Sebastian,Lopez,2014-07-22,D100030,7,False,
913666793,Lily,Miller,2016-06-11,D100024,5,False,
967357049,Daniel,Miller,2014-06-12,D100032,7,False,
930866188,Daniel,Moore,2011-10-26,D100030,10,False,
953434282,Evelyn,Moore,2018-05-27,D100024,3,False,
920098060,Layla,Brown,2017-12-19,D100056,3,False,
972957169,Emily,Wilson,2021-04-20,D100041,0,False,
922124437,Noah,Perez,2017-07-16,D100030,3,False,
988978429,Carter,Lee,2019-01-10,D100030,2,False,
912557758,Isabella,Clark,2011-12-26,D100011,9,False,
968839503,Elijah,Jackson,2016-09-18,D100050,5,False,
985254573,Elijah,Martinez,2019-11-05,D100035,2,False,
934427529,Henry,Brown,2020-04-21,D100056,0,False,
969965167,Emma,Martin,2018-09-04,D100030,3,False,
964230005,Zoey,Martin,2011-07-14,D100043,9,False,
950746766,Zoey,Taylor,2013-11-19,D100030,8,False,
922260061,Emily,Anderson,2017-04-11,D100027,3,False,
927423871,Ethan,Brown,2016-10-08,D100001,4,False,
901077621,Isabella,Brown,2015-06-24,D100030,6,False,
939916517,Jacob,Ramirez,2015-08-04,D100048,6,False,
956733163,Zoey,Martin,2020-06-12,D100030,0,False,
943689316,Grace,Lee,2014-07-03,D100024,6,False,
986660563,Henry,Thomas,2019-10-01,D100036,2,False,
947809193,Riley,Wilson,2011-08-18,D100032,10,False,
949939800,Zoey,Gonzalez,2008-07-01,D100027,12,False,
978926085,Grace,Gonzalez,2017-05-20,D100011,4,False,
979839394,Michael,White,2018-11-25,D100030,3,False,
941938085,Scarlett,Martin,2008-05-25,D100027,12,False,
949749733,Abigail,Sanchez,2015-04-21,D100030,5,False,
907915257,Benjamin,Lewis,2012-08-23,D100027,8,False,
924574747,Henry,Sanchez,2019-04-10,D100016,1,False,
985868952,Ella,Robinson,2018-11-14,D100027,3,False,
963539925,Ella,Smith,2012-08-24,D100036,9,False,
967736572,David,Taylor,2018-03-22,D100036,2,False,
980684374,Ella,Smith,2017-12-25,D100030,3,False,
900689560,Elijah,Smith,2015-10-26,D100024,6,False,
951888724,Alexander,Rodriguez,2019-01-21,D100039,1,False,
993329821,David,Robinson,2009-06-01,D100030,12,False,
960828042,Liam,Moore,2015-03-18,D100036,5,False,
913456080,Ella,Gonzalez,2016-01-14,D100032,4,False,
903055319,Carter,Brown,2015-08-14,D100048,5,False,
989836951,Jacob,Garcia,2015-08-25,D100032,5,False,
719519746,Lucas,Clark,2020-11-20,D100024,1,True,950316745
998774206,Lily,Williams,2009-01-04,D100050,11,False,
912181221,Amelia,Lee,2009-03-24,D100059,11,False,
966980672,Scarlett,Jones,2019-12-10,D100039,2,False,
974847611,Mia,Davis,2014-09-08,D100045,7,False,
943247351,Mason,Moore,2016-03-05,D100030,4,False,
